0.02712,0.02618,0.02497,0.01792,0.02767,0.02429,0.01583,0.02462,0.02096,0.01037,-0.01016,0.002416,-0.005417,-0.007979,0.02387,0.009315,0.02574,0.03138,0.01309,0.02102,0.0249,0.015,0.02991,0.02876,0.01729,0.03117,0.02761,0.01445
0.09046,0.08591,0.0864,0.0857,0.0874,0.08721,0.08658,0.08642,0.08692,0.08713,0.07845,0.08755,0.09171,0.09032,0.09287,0.09342,0.09357,0.09368,0.09377,0.08439,0.08809,0.08897,0.09032,0.09053,0.09008,0.09038,0.09051,0.09054
-0.02517,-0.03704,-0.03019,-0.0225,-0.03325,-0.028,-0.02086,-0.03168,-0.02687,-0.01972,-0.04257,-0.03445,-0.02337,-0.03898,-0.02946,-0.01987,-0.03212,-0.02542,-0.01741,-0.03977,-0.03141,-0.02232,-0.03455,-0.02764,-0.01982,-0.03062,-0.02548,-0.01826
0.02257,0.01957,0.02236,0.02319,0.02266,0.02282,0.02254,0.02149,0.02136,0.02119,0.004732,0.01397,0.02112,0.0132,0.01968,0.02264,0.02042,0.02188,0.02248,0.01327,0.01986,0.0231,0.02067,0.02282,0.02338,0.02279,0.02271,0.0225
-0.0004655,-0.01756,-0.008689,0.002595,-0.01231,-0.004732,0.006404,-0.009742,-0.001959,0.009715,-0.02479,-0.01387,0.001889,-0.01876,-0.006312,0.007742,-0.009855,-0.00026,0.01232,-0.02146,-0.0107,0.002434,-0.01426,-0.004868,0.007074,-0.008983,-0.001039,0.01079
0.04808,0.03883,0.04423,0.04897,0.04414,0.04679,0.0506,0.0443,0.04714,0.05149,0.02156,0.03463,0.04723,0.03308,0.04341,0.05118,0.04326,0.04787,0.05315,0.03077,0.04076,0.04856,0.04113,0.0462,0.0511,0.04514,0.04794,0.05239
-0.0697,-0.08467,-0.07405,-0.0608,-0.08051,-0.07057,-0.05837,-0.07621,-0.06813,-0.05669,-0.09138,-0.08352,-0.06829,-0.09249,-0.08033,-0.06395,-0.08785,-0.07461,-0.05992,-0.08834,-0.07861,-0.06404,-0.08658,-0.07456,-0.06059,-0.08048,-0.07034,-0.05792
-0.02142,-0.02996,-0.02192,-0.01475,-0.02463,-0.01943,-0.01445,-0.02227,-0.01928,-0.01519,-0.04601,-0.03748,-0.02445,-0.04416,-0.03273,-0.02137,-0.03651,-0.02723,-0.01949,-0.03802,-0.02881,-0.01864,-0.0331,-0.02434,-0.01697,-0.02669,-0.02166,-0.01659
0.07261,0.06454,0.06376,0.06299,0.06444,0.06449,0.06464,0.06354,0.0647,0.06597,0.07338,0.07644,0.07729,0.08039,0.08016,0.07986,0.08143,0.08113,0.0814,0.07015,0.07045,0.07004,0.07274,0.07216,0.07193,0.07195,0.07257,0.07331
0.1208,0.1198,0.1159,0.1089,0.1196,0.1154,0.1085,0.117,0.1135,0.1075,0.1231,0.1262,0.1228,0.1323,0.1296,0.1232,0.1331,0.1288,0.1221,0.123,0.1216,0.1159,0.1267,0.1226,0.1157,0.125,0.1211,0.1147
0.004865,-0.001352,-0.000133,0.0004889,-0.0003747,0.0001735,0.0007454,-0.001179,-0.0005383,0.0004275,0.001556,0.004326,0.007178,0.00481,0.007531,0.009229,0.008164,0.009376,0.01025,0.0004733,0.0028,0.004283,0.003301,0.004603,0.005355,0.004261,0.004891,0.005512
0.05323,0.05523,0.05269,0.0466,0.05583,0.05146,0.04462,0.05257,0.04828,0.04184,0.04922,0.05347,0.05245,0.05744,0.05734,0.05248,0.06114,0.0574,0.05086,0.05362,0.05443,0.05023,0.05869,0.05556,0.04913,0.05815,0.05369,0.04684
0.02991,0.01858,0.02177,0.02598,0.02128,0.02385,0.02823,0.02112,0.02457,0.02989,0.01718,0.02471,0.03288,0.02567,0.03146,0.03739,0.03199,0.03524,0.04035,0.01823,0.02379,0.02946,0.02462,0.02792,0.03259,0.02668,0.02971,0.0347
0.07896,0.07456,0.07472,0.07266,0.07769,0.07565,0.07282,0.07559,0.07416,0.07212,0.06402,0.07383,0.07883,0.0777,0.08159,0.08147,0.08512,0.08393,0.08186,0.07048,0.07537,0.07598,0.07975,0.07926,0.07711,0.081,0.07916,0.07681
-0.03887,-0.04911,-0.04353,-0.03748,-0.04607,-0.04167,-0.03649,-0.0445,-0.04126,-0.03636,-0.05056,-0.04629,-0.03784,-0.05028,-0.04303,-0.03446,-0.04556,-0.03857,-0.03179,-0.05014,-0.04467,-0.03724,-0.04793,-0.0415,-0.03504,-0.04362,-0.03913,-0.03388
0.01013,0.006337,0.0092,0.009052,0.01055,0.01009,0.007926,0.0101,0.008212,0.005622,-0.005387,0.000731,0.006978,-0.0006945,0.005841,0.009,0.007218,0.00981,0.009375,0.000506,0.00592,0.008822,0.006626,0.00953,0.009198,0.01101,0.01028,0.008022
0.05353,0.04068,0.04328,0.04709,0.04238,0.04554,0.05015,0.04339,0.04745,0.05302,0.04437,0.05166,0.05756,0.05331,0.05695,0.0614,0.05654,0.0596,0.06434,0.04403,0.04802,0.05227,0.04844,0.05123,0.05547,0.04969,0.05322,0.05829
0.1009,0.09673,0.09545,0.09256,0.0975,0.09599,0.09341,0.09625,0.09559,0.09397,0.09498,0.1016,0.1024,0.106,0.1061,0.1038,0.108,0.1064,0.104,0.09804,0.09937,0.09755,0.1029,0.1013,0.09851,0.1023,0.101,0.09892
-0.0142,-0.02523,-0.02053,-0.01521,-0.02233,-0.01873,-0.01364,-0.02154,-0.01791,-0.01255,-0.02816,-0.02038,-0.01209,-0.02196,-0.01513,-0.008742,-0.01588,-0.01178,-0.00653,-0.02604,-0.01948,-0.01317,-0.02054,-0.01608,-0.01086,-0.01787,-0.01442,-0.009429
0.0333,0.03155,0.03197,0.03035,0.0334,0.03192,0.0296,0.03142,0.03014,0.02821,0.02021,0.02866,0.03239,0.03097,0.03407,0.03356,0.03642,0.03526,0.03311,0.02777,0.03196,0.03213,0.03469,0.03425,0.03215,0.03525,0.03354,0.03114
0.01109,-0.004894,0.001667,0.01055,-0.0008811,0.005108,0.01422,0.0006942,0.007471,0.01741,-0.009611,0.001468,0.0143,-0.00004156,0.009295,0.01989,0.007532,0.01425,0.02408,-0.006708,0.0022,0.01244,0.0008142,0.007492,0.01681,0.004236,0.01062,0.02031
0.05938,0.05168,0.05451,0.05677,0.05536,0.05644,0.05824,0.0545,0.05638,0.05902,0.03788,0.0506,0.05959,0.05266,0.05905,0.06309,0.0604,0.06208,0.06461,0.04634,0.05383,0.05842,0.05621,0.0584,0.06061,0.05803,0.05934,0.06167
-0.05767,-0.07241,-0.06353,-0.05269,-0.06823,-0.06036,-0.05038,-0.0652,-0.05849,-0.04887,-0.07761,-0.06937,-0.05598,-0.07562,-0.06472,-0.0515,-0.06929,-0.05918,-0.04779,-0.075,-0.06604,-0.05393,-0.07136,-0.06171,-0.0506,-0.06597,-0.05817,-0.0482
-0.009537,-0.01702,-0.01121,-0.006715,-0.01221,-0.009263,-0.006585,-0.01144,-0.009787,-0.007519,-0.03178,-0.02258,-0.01191,-0.02589,-0.01644,-0.008933,-0.01717,-0.01175,-0.007561,-0.0239,-0.01573,-0.00851,-0.01709,-0.01132,-0.007094,-0.01218,-0.009605,-0.007041
0.08259,0.07429,0.07209,0.06928,0.07412,0.07276,0.07096,0.073,0.07288,0.07233,0.08669,0.08848,0.08695,0.09397,0.09231,0.0895,0.09542,0.09336,0.09104,0.08171,0.08057,0.0779,0.08444,0.08229,0.07977,0.0836,0.08261,0.08111
0.1305,0.1292,0.124,0.115,0.129,0.1234,0.1146,0.1262,0.1215,0.1138,0.1368,0.1381,0.1322,0.1455,0.1414,0.1325,0.1465,0.1406,0.1314,0.1344,0.1316,0.1235,0.138,0.1325,0.1233,0.1362,0.1309,0.1223
0.01502,0.00905,0.008518,0.007004,0.009628,0.008655,0.007263,0.008307,0.00774,0.006941,0.01442,0.01675,0.01723,0.01964,0.02039,0.01928,0.02294,0.02197,0.02016,0.01252,0.01341,0.01246,0.01582,0.01511,0.01345,0.01614,0.01513,0.01353
0.06317,0.06563,0.06125,0.053,0.06561,0.05978,0.05101,0.06186,0.05641,0.04823,0.06309,0.06629,0.06243,0.0726,0.07012,0.06231,0.07556,0.06971,0.06052,0.06612,0.06509,0.05829,0.07106,0.0659,0.05705,0.06972,0.06371,0.05468
0.04062,0.02953,0.03103,0.03312,0.03166,0.03285,0.03531,0.03093,0.03329,0.03688,0.03109,0.03829,0.04399,0.04169,0.0453,0.04838,0.0474,0.04857,0.05108,0.03113,0.03521,0.03844,0.03776,0.0391,0.0414,0.03893,0.0405,0.04335
0.08942,0.08548,0.08386,0.07964,0.08781,0.08447,0.07973,0.08518,0.08272,0.07897,0.07895,0.08778,0.08984,0.09408,0.09531,0.09219,0.1001,0.09693,0.09231,0.08391,0.08683,0.0848,0.09271,0.09025,0.08571,0.09291,0.08971,0.08526
-0.02781,-0.03808,-0.03402,-0.03018,-0.03494,-0.03236,-0.02926,-0.0343,-0.03237,-0.02925,-0.03804,-0.03347,-0.02668,-0.03509,-0.02882,-0.02315,-0.02864,-0.02443,-0.02073,-0.03821,-0.03329,-0.0281,-0.03416,-0.0298,-0.02598,-0.03034,-0.02794,-0.02505
0.02103,0.01784,0.01881,0.01627,0.0217,0.01933,0.01504,0.02013,0.01697,0.01261,0.007701,0.0142,0.01828,0.01573,0.0205,0.02025,0.02449,0.02389,0.02023,0.01318,0.01769,0.01795,0.0209,0.02128,0.01813,0.02417,0.02133,0.0167
0.04997,0.03674,0.03982,0.04428,0.03799,0.04187,0.04722,0.03889,0.04365,0.04996,0.04448,0.05022,0.05569,0.0512,0.05459,0.05933,0.05298,0.05675,0.06211,0.04146,0.04516,0.04972,0.04455,0.04791,0.05278,0.04535,0.04966,0.05545
0.09733,0.09288,0.09199,0.08973,0.0931,0.09228,0.09045,0.09164,0.09172,0.09088,0.09531,0.1002,0.1005,0.104,0.1037,0.1017,0.1044,0.1035,0.1018,0.09561,0.09653,0.09498,0.099,0.09796,0.09581,0.09789,0.09744,0.09606
-0.01779,-0.02918,-0.024,-0.01803,-0.02674,-0.02242,-0.0166,-0.02609,-0.02174,-0.01565,-0.02828,-0.02178,-0.01397,-0.02394,-0.01748,-0.01085,-0.01944,-0.01465,-0.008796,-0.02857,-0.02233,-0.01574,-0.02442,-0.01942,-0.01358,-0.02225,-0.018,-0.01231
0.02965,0.02759,0.02844,0.02749,0.02889,0.02816,0.02661,0.02672,0.02622,0.02507,0.02043,0.02726,0.03048,0.02902,0.03166,0.03145,0.03277,0.03233,0.03085,0.02537,0.02907,0.02953,0.03076,0.03085,0.02941,0.03075,0.02988,0.02824
0.007464,-0.008866,-0.001837,0.007642,-0.005369,0.001366,0.01118,-0.00387,0.003619,0.01424,-0.009295,0.0001598,0.01234,-0.001982,0.006894,0.01767,0.003869,0.01131,0.02169,-0.009071,-0.000642,0.009786,-0.003155,0.004103,0.01399,-0.0002059,0.006989,0.01733
0.05569,0.04776,0.05099,0.05384,0.05082,0.05264,0.05517,0.04982,0.05245,0.05582,0.03854,0.04934,0.0576,0.05082,0.05661,0.06086,0.05665,0.0591,0.06224,0.04418,0.05098,0.05574,0.05224,0.05496,0.05777,0.05351,0.05565,0.05869
-0.06136,-0.07635,-0.06703,-0.05561,-0.07275,-0.06414,-0.05345,-0.06986,-0.06239,-0.05207,-0.07761,-0.07065,-0.05792,-0.07756,-0.06709,-0.05375,-0.07299,-0.06219,-0.05023,-0.07744,-0.06885,-0.05657,-0.07534,-0.06513,-0.05344,-0.07051,-0.06185,-0.05121
-0.0133,-0.02101,-0.01479,-0.009674,-0.0169,-0.01313,-0.009692,-0.01624,-0.01378,-0.01076,-0.0316,-0.02387,-0.01391,-0.02778,-0.0189,-0.01121,-0.02098,-0.01483,-0.009991,-0.02624,-0.01859,-0.01121,-0.02114,-0.01483,-0.009974,-0.01686,-0.01338,-0.01007
0.07879,0.07006,0.06836,0.06629,0.06936,0.0688,0.06787,0.06801,0.06875,0.06911,0.08603,0.08677,0.08505,0.09157,0.0898,0.08744,0.09158,0.09036,0.08885,0.07867,0.07747,0.07523,0.08026,0.07875,0.07698,0.07887,0.07881,0.07819
0.1266,0.1252,0.1203,0.112,0.1242,0.1194,0.1115,0.1212,0.1173,0.1105,0.1363,0.1364,0.1303,0.1431,0.1389,0.1304,0.1427,0.1376,0.1293,0.1316,0.1285,0.1208,0.1339,0.1289,0.1205,0.1315,0.127,0.1193
0.0112,0.004801,0.004782,0.004003,0.004888,0.004676,0.004138,0.003288,0.003573,0.003678,0.01363,0.01504,0.01531,0.01729,0.01789,0.01719,0.0192,0.01899,0.01794,0.009537,0.01031,0.009778,0.01168,0.01158,0.01064,0.01146,0.01131,0.01058
0.05927,0.06145,0.05749,0.04995,0.06082,0.05573,0.04783,0.0567,0.05214,0.04491,0.06261,0.0646,0.06048,0.07032,0.06759,0.06021,0.07178,0.06668,0.0583,0.06331,0.06197,0.05556,0.06694,0.06232,0.05421,0.06495,0.05981,0.0517
0.03677,0.02547,0.02732,0.03005,0.0269,0.02885,0.03212,0.02586,0.0291,0.03356,0.03092,0.0368,0.04201,0.03967,0.04283,0.04619,0.04362,0.04553,0.04875,0.02861,0.03222,0.0357,0.0337,0.03555,0.03851,0.03417,0.03665,0.04032
0.08551,0.08157,0.08016,0.07655,0.08307,0.08042,0.07651,0.08,0.07844,0.07561,0.07917,0.08632,0.08784,0.09216,0.09283,0.09,0.09637,0.09387,0.08998,0.08155,0.08386,0.08203,0.08873,0.08668,0.0828,0.08812,0.0858,0.0822
-0.0317,-0.04212,-0.03773,-0.03325,-0.03972,-0.03638,-0.03247,-0.03945,-0.0366,-0.0326,-0.03858,-0.03498,-0.02865,-0.03712,-0.03127,-0.02536,-0.03237,-0.0275,-0.0231,-0.04086,-0.03627,-0.03084,-0.03817,-0.03336,-0.02889,-0.03513,-0.03183,-0.02811
0.01705,0.01382,0.01504,0.01315,0.01682,0.01522,0.01178,0.01483,0.01263,0.009204,0.00745,0.01271,0.01627,0.01379,0.01799,0.01801,0.02068,0.02076,0.01785,0.01071,0.01468,0.01516,0.01686,0.01765,0.01518,0.01927,0.01735,0.0136
0.05988,0.04696,0.04833,0.0506,0.04756,0.05012,0.05355,0.04817,0.05178,0.05633,0.06052,0.06346,0.06559,0.06618,0.06718,0.06904,0.06701,0.06898,0.07177,0.05446,0.05581,0.05764,0.05653,0.05814,0.06064,0.05675,0.05963,0.06327
0.107,0.1028,0.1003,0.09587,0.1024,0.1003,0.09662,0.1007,0.09967,0.0971,0.1118,0.1133,0.1101,0.1185,0.1159,0.1111,0.1179,0.1154,0.1112,0.1085,0.107,0.1027,0.1106,0.1079,0.1034,0.109,0.1071,0.1037
-0.007704,-0.01826,-0.01516,-0.01149,-0.01682,-0.01396,-0.01008,-0.01678,-0.01353,-0.009123,-0.01269,-0.008114,-0.003665,-0.007576,-0.004155,-0.0007264,-0.004628,-0.002057,0.001141,-0.0149,-0.01117,-0.007489,-0.0116,-0.008798,-0.005458,-0.01059,-0.00784,-0.004266
0.03951,0.03855,0.03721,0.03391,0.03861,0.03647,0.033,0.03584,0.03429,0.03147,0.03728,0.04136,0.04071,0.04571,0.0449,0.04135,0.04724,0.04464,0.04054,0.03959,0.0403,0.03765,0.04346,0.04131,0.03736,0.04213,0.03982,0.0361
0.0181,0.002741,0.007653,0.01481,0.004957,0.01036,0.01827,0.005745,0.01228,0.02126,0.007669,0.01513,0.02373,0.01576,0.02125,0.02874,0.01931,0.02464,0.03246,0.005703,0.01142,0.01885,0.01037,0.01543,0.02284,0.01182,0.01772,0.02602
0.06608,0.0594,0.06038,0.06086,0.06093,0.06146,0.0621,0.05922,0.06094,0.06269,0.05686,0.06477,0.06888,0.0689,0.07085,0.07167,0.0717,0.07211,0.07272,0.05957,0.06309,0.06464,0.06562,0.0661,0.06642,0.06522,0.06613,0.06716
-0.05036,-0.06474,-0.0573,-0.04828,-0.06169,-0.05483,-0.0462,-0.05984,-0.05356,-0.04494,-0.06244,-0.05651,-0.04648,-0.06061,-0.05232,-0.04234,-0.05595,-0.04803,-0.03913,-0.06378,-0.05685,-0.04736,-0.06113,-0.05327,-0.04434,-0.05745,-0.05073,-0.04234
-0.002465,-0.008848,-0.004933,-0.00242,-0.005757,-0.003876,-0.002558,-0.006391,-0.005085,-0.003754,-0.01561,-0.008937,-0.002318,-0.009458,-0.003665,0.0001305,-0.003633,-0.0007507,0.0008961,-0.01171,-0.006164,-0.001999,-0.006394,-0.002912,-0.0009964,-0.003906,-0.002395,-0.001365
0.08794,0.07932,0.07606,0.07196,0.07829,0.07638,0.07359,0.07669,0.07625,0.07489,0.09964,0.09847,0.09386,0.1052,0.1014,0.09621,0.1049,0.1017,0.0976,0.09011,0.08704,0.08231,0.0914,0.08815,0.08407,0.08961,0.08802,0.08527
0.1356,0.1341,0.1278,0.1175,0.1329,0.1268,0.1171,0.1297,0.1247,0.1162,0.1499,0.1479,0.1388,0.1563,0.1501,0.1389,0.1555,0.1486,0.1377,0.1428,0.1378,0.1277,0.1446,0.138,0.1274,0.1419,0.136,0.1262
0.0205,0.01464,0.01277,0.009871,0.01404,0.01244,0.01005,0.01197,0.01116,0.009619,0.0275,0.02731,0.02454,0.03218,0.03006,0.02633,0.03299,0.03064,0.02695,0.02182,0.02037,0.01717,0.02343,0.0213,0.01797,0.02232,0.02069,0.01787
0.06837,0.07121,0.06538,0.05571,0.06976,0.06335,0.05363,0.06522,0.0596,0.05074,0.07747,0.07713,0.0696,0.08523,0.0796,0.06914,0.08517,0.07804,0.06708,0.07587,0.07201,0.06283,0.07846,0.07187,0.06138,0.07554,0.06899,0.05882
0.0466,0.03575,0.03588,0.0365,0.03641,0.03711,0.03855,0.0349,0.03712,0.03995,0.04607,0.05018,0.05225,0.05533,0.05584,0.05621,0.05785,0.05788,0.05855,0.04162,0.04304,0.04384,0.04589,0.0459,0.04652,0.04541,0.04656,0.0482
0.09512,0.09174,0.08859,0.08286,0.09232,0.08851,0.0828,0.08885,0.08631,0.08186,0.09539,0.09995,0.09793,0.1078,0.1056,0.09977,0.1101,0.1059,0.09951,0.09487,0.09462,0.09001,0.1007,0.09682,0.09062,0.09904,0.09548,0.08989
-0.0216,-0.03151,-0.02889,-0.02664,-0.02959,-0.02787,-0.0259,-0.03016,-0.02846,-0.02611,-0.02492,-0.022,-0.01826,-0.02131,-0.01766,-0.01499,-0.01665,-0.01448,-0.01302,-0.02839,-0.0253,-0.02251,-0.02508,-0.02251,-0.02064,-0.02314,-0.02161,-0.02007
0.027,0.02478,0.02393,0.01969,0.02691,0.02366,0.01825,0.02398,0.02066,0.01559,0.02195,0.02637,0.02674,0.03066,0.03188,0.02828,0.03645,0.03364,0.02774,0.02396,0.02595,0.02346,0.03022,0.02848,0.0233,0.03109,0.02742,0.0215
0.04627,0.03338,0.03686,0.04192,0.03535,0.03921,0.04496,0.03656,0.04118,0.0478,0.03559,0.04306,0.05028,0.04397,0.04842,0.05422,0.04732,0.05115,0.05718,0.03571,0.04051,0.04611,0.04021,0.04384,0.04936,0.04171,0.04593,0.05218
0.09394,0.0896,0.08921,0.08757,0.09074,0.08988,0.08841,0.08964,0.08951,0.08891,0.08567,0.09298,0.09532,0.0968,0.0978,0.0969,0.09919,0.09831,0.09718,0.08967,0.09201,0.0916,0.09491,0.09416,0.09264,0.09463,0.09401,0.09304
-0.02162,-0.03315,-0.02725,-0.02059,-0.02972,-0.02526,-0.01901,-0.02841,-0.02426,-0.01792,-0.03618,-0.02907,-0.01967,-0.03209,-0.02426,-0.01628,-0.02595,-0.02059,-0.01393,-0.0345,-0.02735,-0.01961,-0.02955,-0.02384,-0.01721,-0.02616,-0.02189,-0.01573
0.02611,0.02358,0.0253,0.02511,0.02618,0.02556,0.02439,0.02476,0.02398,0.023,0.01152,0.01955,0.02487,0.02037,0.02495,0.02623,0.02659,0.0267,0.02596,0.01878,0.02399,0.02582,0.02571,0.02663,0.02599,0.02723,0.02629,0.02505
0.003203,-0.01338,-0.005612,0.004606,-0.008641,-0.00188,0.008328,-0.006414,0.0007267,0.01156,-0.01825,-0.00817,0.005846,-0.01131,-0.0007252,0.01156,-0.003249,0.004815,0.01597,-0.01591,-0.006403,0.00531,-0.008907,-0.0008674,0.009821,-0.004374,0.002678,0.01343
0.05173,0.04307,0.04731,0.05098,0.04779,0.04963,0.05252,0.04762,0.04983,0.05335,0.02846,0.04055,0.05121,0.04085,0.04906,0.05499,0.04987,0.05292,0.05679,0.03656,0.04512,0.05144,0.0465,0.05019,0.05383,0.0497,0.05164,0.05502
-0.06591,-0.08064,-0.07095,-0.05877,-0.07663,-0.06765,-0.05642,-0.07273,-0.06539,-0.05482,-0.08533,-0.07818,-0.0644,-0.08576,-0.07481,-0.06009,-0.081,-0.06931,-0.0562,-0.08324,-0.07443,-0.06116,-0.08127,-0.07046,-0.0578,-0.07552,-0.0665,-0.05525
-0.01762,-0.0257,-0.01875,-0.01271,-0.02069,-0.01648,-0.01249,-0.01879,-0.01653,-0.01331,-0.03984,-0.03194,-0.02046,-0.03696,-0.02697,-0.01746,-0.02934,-0.02184,-0.01576,-0.03272,-0.02447,-0.01573,-0.02753,-0.02015,-0.01417,-0.02167,-0.01779,-0.01391
0.07608,0.06801,0.06649,0.06485,0.06777,0.06716,0.06649,0.06679,0.06732,0.06781,0.07957,0.08131,0.08074,0.0862,0.08484,0.08326,0.08696,0.0857,0.08479,0.07479,0.07412,0.07261,0.07714,0.07572,0.07448,0.07624,0.07607,0.07582
0.1242,0.1231,0.1186,0.1108,0.1228,0.118,0.1103,0.1202,0.1161,0.1094,0.1295,0.131,0.1262,0.138,0.1342,0.1265,0.1384,0.1333,0.1255,0.1277,0.1253,0.1184,0.131,0.1261,0.1182,0.1292,0.1246,0.1172
0.008378,0.00229,0.002666,0.002384,0.003043,0.002878,0.002623,0.002095,0.002109,0.002293,0.007561,0.0093,0.0107,0.01102,0.01239,0.01271,0.01391,0.01403,0.01367,0.005308,0.006595,0.006911,0.007919,0.008244,0.007935,0.008595,0.008433,0.008067
0.05674,0.05886,0.05548,0.0485,0.0592,0.05416,0.04652,0.05584,0.05094,0.04373,0.05555,0.05858,0.05599,0.06377,0.06222,0.05596,0.06681,0.06203,0.05429,0.05858,0.05825,0.05287,0.06328,0.05919,0.05172,0.06244,0.05723,0.04941
0.03354,0.02231,0.02468,0.02796,0.02477,0.02664,0.03017,0.02447,0.02728,0.03179,0.0234,0.02995,0.03662,0.0322,0.03657,0.04106,0.03796,0.04009,0.04394,0.02323,0.02775,0.03223,0.0294,0.0317,0.03529,0.03112,0.03336,0.03734
0.08257,0.07827,0.07761,0.07464,0.08112,0.07843,0.07477,0.07892,0.07689,0.07404,0.07058,0.07915,0.08259,0.08435,0.08669,0.08512,0.09098,0.08873,0.08544,0.07561,0.07935,0.07874,0.08447,0.08302,0.0798,0.08538,0.0828,0.07946
-0.03516,-0.04538,-0.04058,-0.03548,-0.04241,-0.03881,-0.03453,-0.04104,-0.03851,-0.03444,-0.04477,-0.04132,-0.03412,-0.04413,-0.03787,-0.03074,-0.03923,-0.03353,-0.02815,-0.0455,-0.04075,-0.03446,-0.04304,-0.0376,-0.0323,-0.0389,-0.03537,-0.03121
0.01385,0.01023,0.01219,0.01107,0.01424,0.01297,0.009904,0.01357,0.01099,0.007568,0.0005088,0.005869,0.01078,0.005859,0.01117,0.01276,0.01372,0.0149,0.01303,0.005368,0.009957,0.01164,0.01167,0.01348,0.01195,0.01575,0.01405,0.01071
0.05681,0.04424,0.04595,0.04883,0.04552,0.04804,0.05185,0.0464,0.04987,0.05469,0.05145,0.05689,0.06096,0.05967,0.06168,0.06467,0.06199,0.06404,0.06754,0.04924,0.05178,0.05473,0.05285,0.05469,0.05786,0.05373,0.05653,0.06063
0.1042,0.1002,0.09808,0.09428,0.1006,0.09848,0.09511,0.09925,0.09801,0.09565,0.1023,0.1068,0.1057,0.1122,0.1107,0.107,0.1133,0.1108,0.1072,0.1032,0.1031,0.09999,0.1071,0.1047,0.1009,0.1063,0.1043,0.1013
-0.01088,-0.0215,-0.01779,-0.01344,-0.0191,-0.01619,-0.01192,-0.01851,-0.01547,-0.01086,-0.02138,-0.01506,-0.008609,-0.01516,-0.01019,-0.005396,-0.01018,-0.007247,-0.003278,-0.02067,-0.01559,-0.01065,-0.01588,-0.01253,-0.00843,-0.01375,-0.01106,-0.007055
0.03662,0.0353,0.03471,0.03212,0.03661,0.03447,0.03133,0.03445,0.0326,0.02992,0.02745,0.03415,0.03589,0.03794,0.03902,0.0369,0.04206,0.03977,0.03635,0.03334,0.03589,0.03465,0.03934,0.03779,0.03459,0.03933,0.03688,0.03352
0.01453,-0.0009674,0.004543,0.01242,0.002459,0.007756,0.01602,0.003786,0.009982,0.01915,-0.002496,0.007147,0.01804,0.00729,0.01455,0.02345,0.01348,0.01898,0.02749,-0.0009433,0.006325,0.01512,0.005712,0.01122,0.01936,0.008462,0.01409,0.02277
